label,text
2,@Ayee_Gurll Trashhhhhhhh 😒
2,Im ready to start school 😒
2,@alexa_leroux Thanks for ruining left over pork chops for me for life. 😒
2,I need my pepco bill to go back to being 30-40 dollars 😒
2,"Meanwhile...

He's Taking Cock At His Homies House And I'm Thinking How Am I Gonna Get Through This Week 😒

Sigh Boi."
2,Because people gain weight from eating uncooked rice angithi 😒 https://t.co/Jp2tOuoi3M
2,u better think about it 😒 https://t.co/CT7WbEt0Ld
2,Pv always got something going on all i hear is this loud music from outside 😒
2,"@OscarMbo LOL siyabonga🙌👌..  ndoda sisamele the name of your track, kanti why manje? Nathi sifuna ukushubisa angithi 😒"
2,"@AceJustin1 @Tyrees13 First of all, I️ drew you a portrait that took me roughly 20 hours 😒"
2,"Snapchat really making me feel like people are typing, but never actually send a message 😒"
2,Almost thought you were bobrisky 😒 https://t.co/zItcrruxsR
2,@MikeMcGrady35 Oouuu a party bus 👀 don’t be lame on your birthday! But wayment where was yo antennas on my bday 🤔😒
2,"Bro these assholes love fighting me , I️ have bruises w everywhere 😭 I️ look like I’m in a domestic relationship 😒"
2,"@TiceBecca girl yes, THE most annoying thing 😒"
2,Social media needs to stop playing with people emotions fr 😒 https://t.co/QAaAbawhq2
2,XS 😳 i must thought i was in 2014 when i brought it 😒
2,My Maths teacher is a dick 😒 fucking cunt
2,Missed last weeks episode of Jane the Virgin and today's 😒
2,My Job Serving “Salsa” And Chips For Snack; But This “Salsa” Tastes Like Seasoned Tomato Paste 😒
2,Lowkey feeling some type of way 😒
2,my phone go dead sso fast man 😒
2,Im tryna fade the movies or ihop 😒
2,Y’all always putting everything on twitter 😒 https://t.co/aa4KeU1Xj2
2,Everything is freezing over right now and it should start snowing soon. 😒
2,She done pissed me off 😒
2,Jess is making me go jerk off to pictures of Leonardo DiCaprio by myself.. 😒
2,Missed the meeting for this week. Gonna get yelled at today 😒
2,"@LiamPaulCanning Thought it would be much less against Chelsea, we were virtually playing with 10 men in that game. 😒"
2,if 👋 u can’t 😴😩 listen to 👂😯 oingo boingo 😵😬💉🔬🔪 with me 🙏🏻😬 then we cant 😒😤 be friends 😡👉🏼
2,@ba55bar I hope the game crashes and you lose your progress 😒
2,This little boy been having me hurting all day 😒
2,@BiggBossNewz @eyehinakhan Sabke sab Vikas k picche pare hai 2mhare nhi miss fake 😒
2,My next dude not having NONE OF THAT ! You only have blood sisters... your cousins don’t even exist 😒
2,NCAA aint shit 😒 https://t.co/kbZXha8X7n
2,I hope minhyuk clothes not tied up 😒
2,I can't be around ppl you gotta watch everything you say or do around cause they might get mad like get tf over yourself 😒
2,3/7... an all time high... 😒
2,If this train makes me late for #ChickFilA breakfast though... 😒 😂 😒 #truth #mylife
2,@Jidee_ That puma guy ryt.. 😒
2,@WKNMEDIA May its now but why and after what 😒
2,Why is y'all deleting your fire ass tweets! Lame 😒
2,"My laptop acting so dumbbbbbb, I don't feel like going to the library 😒"
2,morning 😒
2,:: Commercials and advertisements are going to be the death of me. @TheCW - get some new ads for your online streaming! 😒
2,@fedevigevani i'm caught up in a bad romance 😒
2,Who still on campus everyone went home today 😒 #ODU
2,If only I didn’t have to fuckin work tonight 😑 coulda gone to rock it with Francis 😒
2,@BragerThings @p_s0909 Wait u implicating I old? 😒
2,That curiosity of mine 😒
2,@IceHarvest913 @fameolousent So semen  in the little girls underwear is not enough for you?  😒
2,bruhhh i can’t sleep 😐 bout to just sit here 😂😒
2,Boutique big like this and they are not selling roasted plantain 😒 smh 🤦🏼‍♂️ https://t.co/3gyrVKJ8G7
2,I’m bored 😒
2,I only seee maybe 3 to 4 things you would need to have in this whole picture y’all so dramatic 😒 https://t.co/K73W3mqqpK
2,Load subject with laboratories but I still got 5-6 hours vacant 😒
2,I miss 140 characters 😒
2,I’m so annoyed I had to come to work even though I’m done and leaving 😒
2,Thought she was the one . THOUGHT WRONG 😒
2,"🙌 YASSS It's time for a great show Lulu💔:الايف اتزحلق😠😒 
https://t.co/9h8zM6wKxo https://t.co/P3wxGCEWtF"
2,"not shooting my shot no more, i’m beaming this ball at your head like you mine bitch 😒 https://t.co/F86SVjvyUH"
2,@realDonaldTrump TQ for pulling #USA out of #TPP - its #ISDS would've compromised our sovereignty! 😒 https://t.co/3s2EYTqbhl
2,I'm confused! Someone left at Rose on my car window last night and it wasn't from my man so....... who tf playing 😒
2,Now they reaching 😒 https://t.co/ZUIiVflXAa
2,Gotta get my shit together 😒
2,Creed just got his 3rd bath in the past 5 days ... 😒
2,Was about to take a walk up to monument but look now😒 a whole thunderstorm 😪
2,Denny's be taking forever. I already lost my appetite 😒
2,Had a potluck at work today and every white person made buffalo chicken dip 😒
2,I really hate this new time 😒
2,Literally been at uni for 11 months so far 😒
2,Sadio Mane just had to score 😒
2,@_BOhasson7 😒
2,Sail your boat 🚣 but don't sick mine😒😒😒😒😒.
2,"RT XXL ""Pimpin' really ain't dead, apparently 😒 https://t.co/NkORLGLFjo"""
2,If y'all gone add bodies to my roster at least let it be someone notable 😒
2,Everyone has lost their minds 😒 https://t.co/dpIQdlQOw7
2,"Shortest Horror Story

On call Sunday. 😒"
2,@phards14  😒 https://t.co/Xq4g2BIP5R
2,my lawyer just left 😒 I’m sad &amp; shit like she my bitch 🤔 technically she is the way she be in my bank account. IssaUSAccount😂💯
2,"@lordtheus That show was the shit! I used to watch all those shows lol. Damn, I feel old now 😒"
2,When you have a problem with how I smell than tell me that and don’t talk with other people behind my back 😒
2,Don’t u dare FaceTime me without showing yo face 😒
2,i just don’t do anything right.... 😒
2,"@westcoasthky When the NHL gives you a solid, consistent reason, please let the rest of us know 😒"
2,I dont see nothing wrong with owning or having a gun/knife in the house. It's for protection 😒
2,@Kyriaaaaaa__ wow really who is open this late i had pizza last night 😒
2,I Wanna go home &amp; cry to my bf. 😒
2,The international break. 😒
2,I Hate School 😒
2,@uniqueme_loch They are.Boring stuffs with tons of slides 😒
2,@brianna__e15 Lol I literally hate waiting if I set an appointment! It’s one of my biggest pet peeves 😒
2,I’m beyond annoyed 😒
2,I cancelled a workout for lunch plans. Lunch plans got cancelled. 😒
2,My Child Is Full With Nothing But Cold 😒
2,"Why do people hate cats😒 it makes me sad I mean all they do is eat and sleep, sleep, sleep and poop 😒"
2,@teacher_rights @faisaldffddffd1 لا تقهروني زياده 😒
2,andys been on GTA for like 5 hrs already 😒
2,@kingmeme__ Which ever one taste better since you wanna get smart 😒
2,Let's not get carried away 😒 https://t.co/hkcMz4VjZn
2,time is dragging &amp; my back is aching. I just want to go home 😒
2,"Lmao come to find out homeboy a scumbag 😂, how you gonna run from cops wit nowhere to go 😒 https://t.co/drWaN40adM"
2,Really not ready to pack though 😒
2,I️ swear every time we go to a concert together Lexis always wanna match me 😒
2,Why can’t I just be thick in the right places 😒
2,Lol please please please 😒 https://t.co/ZhD25KG4K0
2,Kidless and boyfriendless 😒
2,@ParadiseDai 2253309130 😒 since you being so difficult
2,I️ cannot drink alcohol 😂😂😂 like... how can people just drink alcohol??? 🤔🤔 seriously 😒
2,"Really Ain’t Get A Good Sleep In Like 2 Days , Nfs 😒 .."
2,Someone put a curse on me 😒
2,"I tweet to tweet, ain't shit about you 😒"
2,@RAI777GP it seriously don't feel like November 😒
2,@Fezesaurus thats why kena study 😒
2,struggling to figure out why tf I don’t have 280 characters 😒
2,gotta wait a whole nother hour just to watch my show 😒
2,"@MirrorFootball u will have to remove ya vocal chords and wear a shirt n tie at football soon !
Fukin killed football and stadia 😒"
2,"If Harris choose Dr. Kamelia, its gonna be so fucked up with that holy fake girl with no soul. 😒 https://t.co/cbUfVJqsRa"
2,@Such_a_TaraH I know. if only! 😒
2,@sirknight__ 😒
2,@ItMightBeDaniel @Rocky_j0e thought I️ was special 😒
2,Well today I found that for the past two weeks I've been accidentally cleaning my mirrors with pinesol 😒
2,@Rnash__ Nahhhh 😂🙄 Im Not Trynna Shaking Ass In Front Of Anyone For Cash 😒
2,They was pulling too many Gs on the plane to sleep today 😒
2,@TattoosNy De ouff 😒
2,Man... perfect. Another sleepless night. 😒
2,Also Namhla left me with this huge blanket. Angazi ngizowenzani 😒
2,Big ass knots in my arm and hand 😒 i bruise so easily
2,So... I gotta pay extra now to have access to FX now 😒
2,@__Walt I failed to see the comedy in that tweet walter 😒
2,But then comes later &amp;  I’m the asshole 😒
2,"Missing someone who used to call me Jammmmmyyy !
😒"
2,Facebook copycats 😒 #280InTwoWords
2,How dumb is it that I gotta get a screen protector for my cracked screen to make sure it doesn’t get worse before I get back home 😒
2,@the_big_rice 😒
2,Both 😒 https://t.co/gjR6Lbcjaj
2,"Sigh, Story of my life 😒 https://t.co/Hy9nRkQwYg"
2,"A lot of these plugs wanna plug your vag and once ur dumbass falls victim, issa dub 😒"
2,I hope only niggas work there 😒 that way I can go bowling as much as i want and it won’t be noooooo issues if I wanted
2,no one cares im just yelling into the void of twitter dot com bc it's too early for this shit 😒
2,"How dare anyone hold nicki accountable for her brothers mess, leave her out of it you fatherless cunts 😒"
2,This back pain ain’t no joke 😒
2,"That ending, I knew that was gonna happen, it's obvious she was gonna get runover, they'll probably cover this up now too 😒 #Dynasty"
2,@Steve_Richards1 😒
2,@chrissypeach_ Even Gigi is tweeting about #reputation #envious 😒
2,@youngrenegabe How fun is this 😒
2,It's stuck in my head 😒 — listening to Do-Re-Mi Blackbear
2,"People get so offended so easily anymore, seriously grow a fucking spine 😒"
2,I used to only bake stuff with my friends but seems like these times are over? Aka me getting ditched on all the goddamn time 😒
2,@HonourableHusba So I will teach her. She will probably still fail 😒 but she will be able to actually do it
2,"found out something 😒 hmm, that's why it's so hard to trust your friends 😪"
2,"The only time I organise to study at a library for my exams with a friend, my family decides to go and do fun things without me 😒"
2,I️ can not sleep. Lordy . 😒
2,@RiNcr_ 😒
2,@PRlNCEDAYTONA DM it 😒
2,I HATE watching lecture videos. 😒 #boredandannoyed
2,@cyanyza Someone is V sensitive 😒
2,You can drink a drink but cannot eat an eat 😒 https://t.co/hb9ZmDwEzL
2,I hate when my bf goes out and I’m just at home watching netflix 😒
2,How many idiots does it take to get a dog out of a locked bedroom 😒 Give me 3 seconds and a sledgehammer. You'll se… https://t.co/P4Ag2h8tan
2,@ta_hernandez5 Ugh. How frustrating! 😒
2,Run the ball with no timeouts and not throw one in the endzone make sense 😒 #UGAvsAuburn
2,I got a heart that's bigger than my body &amp; I HATE THAT SHIT 😒 mfs do NOT be deserving me G !
2,@KingStewart94 Damn I can't get a gif to combat this 😒
2,One thing I hate is when somebody show up to your house unannounced 😒
2,@SandeepAKHolic @karanjohar This is your bad manners 😒
2,"I bought a whole pizza and only ate two pieces ,ian really want that 😒"
2,I really want to see what happens if I don't give up 😒
2,@alejandrozm99 You'd be a good friend if you gave it to me for free.. 😒
2,She not sleep still 😒
2,"Thank you.
But I shall prefer to join the less richer ones staying abroad. 🙍 😒 https://t.co/YS9XW9LqC0"
2,ihatee for ppl to come through my phone facetiming me without asking 😒
2,@LFC @LuisSuarez9 Luis is encouraging Coutinho to leave lfc. south American hate Liverpool city weather and love Spain 😒
2,Bitch! I️ had to rewrite the same msg like 5x and my phone keeps opting out. Idk if I️ should take this issue up w god or apple 😒
2,That shit pissingg me off 😒
2,I’m beyond irritated 😒
2,But aren't they golfing buddies now ? 😒 https://t.co/K1wVXKyOC7
2,I can deal with the cold weather but when you add rain to the equation 😒
2,"@PhokaDot You ask stupid questions &amp; I honestly just love food, reka skanna mpotsa 😒"
2,"Well, nicely enraged for the day ahead! 😒 #morningTwitter #Brexit"
2,I'm dying and my babe busy showing will her shop. 😒 Ima juss die at work while she minds her business.
2,I just want a cute girl to be the dominant during sex for once they always get all the fun being the submissive 😒
2,@profitaz Yeah I got Parker in a trade and was trying to trade Landry but it never happened 😒 so if I go with one d… https://t.co/LwSMyI4dO9
2,@ThatWickedGuy_ Yes! RS didn't even tweet about song. Abi aayega poster tweet krne 😒
2,@HeyTammyBruce @IngrahamAngle Hi to low in 2.2 seconds! 😒
2,dont i act right* 😒 https://t.co/QGMp7c8Ige
2,"@SyrahInCity Omg she would be offended to the MAX. Like, it’s not even worth the week long silent treatment 😒"
2,"Sooo can baby Yang, Izzy, and George replace the wack interns that Grey-Sloan has 😒 #Greys300 #PRCA2330"
2,My stomach really just growled the entire time i ate my food 😒
2,@THOUTMOSIS42 @tonio_life LA connexion... 😒
2,@cadeee__ uhh you not answering the phone 😒
2,"@NobodyEpic This is my life.
Just replace ""3 hours"" with ""3 weeks"" 😒
lol"
2,@Chrissaaaaaaaa @OGTHAGAWD740 I know y'all got one more time to gang up on me. 😒
2,"Oh, yeah, fine, that's cool. We all love a fluked snooker. 😒"
2,@RagenAshes dime. Where were you today! 😒
2,"Goofy ass lil boy , just broke my fucking nail 😒"
2,"Left my charger then my phone on
11  😒"
2,"😂 I Said We Can Be Back Cool, Now He’s Calling None Stop.. 😒 I Wasn’t Saying Like That I’m Not A Fool Anymore"
